Date,Open,High,Low,Close,Adj Close,Volume
02/08/2022,159.240005,161.520004,158.619995,160.020004,153.330795,76480735
03/08/2022,158.899994,163.679993,158.779999,163.320007,156.492844,40177324
04/08/2022,163.119995,165.699997,161.119995,162.479996,155.687943,63556077
05/08/2022,161.899994,165.429993,161.020004,164,157.144409,43242514
08/08/2022,165.5,166.919998,164.740005,166,159.060806,57175243
09/08/2022,165.139999,167.699997,164.639999,165.860001,158.926651,47518114
10/08/2022,166,170.100006,165.419998,169.759995,162.66362,82316178
11/08/2022,169.020004,170.139999,167.5,168.979996,164.091095,47289799
12/08/2022,169.899994,172.921997,169.100006,171.600006,166.6353,50918564
15/08/2022,172.220001,172.300003,170.720001,171.559998,166.596451,43128335
16/08/2022,172.059998,172.199997,169.880005,170.5,165.567123,26647334
17/08/2022,171.339996,173.360001,168.539993,168.679993,163.799774,20688108
18/08/2022,168.600006,169.460007,167.460007,168.5,163.624985,25224763
19/08/2022,168.039993,169.220001,164.910995,165.279999,160.498138,53335326
22/08/2022,164,164.794006,161.779999,163.080002,158.361801,36166208
23/08/2022,162.300003,165.139999,162.166,163.600006,158.86676,30777856
24/08/2022,162.800003,163.979996,160.639999,162.619995,157.9151,31788791
25/08/2022,164,165.160004,163.080002,164.160004,159.410553,27147208
26/08/2022,165.399994,166.699997,162.039993,162.100006,157.410156,30454502
30/08/2022,161.720001,168.080002,161.240005,164.699997,159.934921,49358851
31/08/2022,165.660004,166.960007,164.139999,164.5,159.740707,52657111
01/09/2022,163.860001,164.059998,160.460007,161.399994,156.730392,34587713
02/09/2022,161.960007,169.451996,161.436005,168.639999,163.760925,51300909
05/09/2022,163.960007,167.119995,163.800003,166.5,161.682846,26400585
06/09/2022,167.380005,171.649994,166.580002,167.880005,163.022919,37590573
07/09/2022,166.020004,166.699997,163.600006,164.100006,159.352295,46181307
08/09/2022,164.279999,167.300003,162.860001,166.259995,161.449783,44118012
09/09/2022,166,170,165.339996,168.839996,163.955139,41608887
12/09/2022,173.042007,175.259995,170.537994,173.960007,168.927017,49161895
13/09/2022,174.320007,175.820007,171.600006,171.940002,166.965454,44341919
14/09/2022,170.419998,172.759995,169.080002,169.899994,164.984467,42259194
15/09/2022,169.699997,172.639999,169.639999,172.240005,167.256775,41696437
16/09/2022,171.720001,173.440002,170.600006,171.139999,166.188599,127232166
20/09/2022,171.139999,174.380005,170.300003,170.919998,165.97496,41957108
21/09/2022,169.119995,172.419998,165.020004,167.800003,162.945236,59874890
22/09/2022,165.119995,170.707001,164.720001,166.259995,161.449783,65411705
23/09/2022,165.380005,167.419998,160.619995,161.860001,157.177094,51682595
26/09/2022,160.5,161.979996,156.679993,157.597,153.03743,52779101
27/09/2022,161.020004,162.240005,155.520004,155.839996,151.331253,55358565
28/09/2022,153.5,154.339996,146.5,151.080002,146.708984,84832724
29/09/2022,150.259995,150.539993,142.720001,144.660004,140.474716,68587663
30/09/2022,144.039993,147.619003,141.679993,144.300003,140.125137,75103787
03/10/2022,143.460007,146.119995,141.259995,145.080002,140.882568,52847044
04/10/2022,146.5,151.059998,146.080002,150.740005,146.378815,43680699
05/10/2022,149.820007,151.367004,145.600006,147.619995,143.349075,36822485
06/10/2022,148.559998,149.199997,144.119995,144.800003,140.610672,37789764
07/10/2022,144.800003,146.059998,142.600006,143.479996,139.328857,32681532
10/10/2022,142.279999,145.160004,142.279999,143.240005,139.09581,27915059
11/10/2022,142.039993,142.395004,139.559998,140.160004,136.104919,52106881
12/10/2022,138,138.380005,132.059998,135.679993,131.754517,65690001
13/10/2022,135.320007,143.800003,134.460007,142.539993,138.416046,65181658
14/10/2022,145,148.880005,142.539993,142.820007,138.687958,51791492
17/10/2022,142.779999,147.259995,142.619995,145.399994,141.193298,30616486
18/10/2022,147.740005,150.160004,147.080002,147.5,143.232544,30635600
19/10/2022,145.600006,147.279999,143.220001,144.300003,140.125137,28614081
20/10/2022,143.600006,148.5,142.199997,145.339996,141.13504,69905432
21/10/2022,143.740005,146.199997,141.899994,145.039993,140.843719,25886257
24/10/2022,145.880005,150.839996,145.440002,148.940002,144.63089,30167127
25/10/2022,149.600006,150.300003,146.039993,150.220001,145.873856,24812022
26/10/2022,150.919998,152.223007,147.580002,149.820007,145.485443,63447450
27/10/2022,150.020004,151.320007,148.139999,150.259995,145.912689,24538170
28/10/2022,146.979996,148.354996,144.880005,146.440002,142.203217,22647996
31/10/2022,147.080002,149.119995,146.639999,147.759995,143.485031,24632742
01/11/2022,149.360001,151.880005,148.679993,150.339996,145.990387,28844091
02/11/2022,150.580002,151.860001,148.080002,150.100006,145.757339,19608289
03/11/2022,148.779999,150.160004,146.880005,149.520004,145.194107,23393870
04/11/2022,151.020004,154.619995,150.300003,153.520004,149.078384,34319023
07/11/2022,152.899994,155.529999,151.759995,152.600006,148.184998,23685124
08/11/2022,153.119995,155.940002,152.820007,154.179993,149.719284,56097569
09/11/2022,154.419998,155.399994,152.960007,154.399994,149.932922,21699444
10/11/2022,153.720001,157.460007,153,157,152.457703,59021509
11/11/2022,157.020004,159.830002,156.460007,158.220001,153.64241,53765652
14/11/2022,156.779999,158.740005,155.199997,157.619995,153.059753,27491978
15/11/2022,156.619995,157.360001,155.320007,157.220001,152.671341,22762920
16/11/2022,155.839996,156.5,153.940002,154.399994,149.932922,27203752
17/11/2022,155.220001,157.020996,153.520004,156.660004,152.127533,30779589
18/11/2022,156.880005,159.179993,156.059998,158.220001,153.64241,22358632
21/11/2022,157.759995,158.479996,156.820007,157.940002,153.370499,13670802
22/11/2022,159.119995,159.300003,157.119995,157.919998,153.351074,16784247
23/11/2022,157.660004,158.660004,156.919998,158.279999,153.700668,13194996
24/11/2022,158.080002,160.559998,158.080002,159.419998,154.807678,14339660
25/11/2022,159.619995,160.220001,158.059998,159.059998,154.458099,17701072
28/11/2022,158.360001,160.776001,157.880005,158.179993,153.603546,25642764
29/11/2022,157.279999,161.779999,157.220001,161,156.341965,42340565
30/11/2022,161.779999,162.800003,160.350006,161.240005,156.575027,84403402
01/12/2022,161.960007,162.320007,158.179993,158.279999,153.700668,28956372
02/12/2022,159.059998,159.100006,155.860001,156.820007,152.282913,28802164
05/12/2022,156.360001,158.860001,156.020004,156.279999,151.75853,24394215
06/12/2022,157.259995,160.619995,155.639999,158.759995,154.166779,80092367
07/12/2022,158,159.520004,155.960007,157.440002,152.884964,24905097
08/12/2022,157.399994,157.906006,156.580002,156.800003,152.263489,21644000
09/12/2022,156.699997,159.479996,156.139999,159.479996,154.865936,23399847
12/12/2022,159.880005,160.220001,156.940002,158.139999,153.564713,33870358
13/12/2022,158.919998,161.820007,157.960007,161.779999,157.099396,42888082
14/12/2022,162.839996,162.839996,160.039993,160.259995,155.623383,42580381
15/12/2022,159.339996,159.684998,155.199997,155.199997,150.709778,32662221
16/12/2022,154.339996,155.740005,152.100006,154.419998,149.952347,109511197
19/12/2022,154.839996,156.559998,154.380005,155.380005,150.884567,14673171
20/12/2022,154,156.539993,153.619995,155.740005,151.234161,20757044
21/12/2022,156.300003,158.380005,155.059998,158.080002,153.506454,26030701
22/12/2022,158.080002,159.001007,157.139999,157.139999,152.593643,18858465
23/12/2022,157.139999,158.360001,156.639999,157.740005,153.1763,6137843
28/12/2022,158.240005,159.660004,157.440002,158.880005,154.28331,15974901
29/12/2022,158.139999,159.339996,157.039993,159.339996,154.729996,17312328
30/12/2022,158.559998,159.740005,158.199997,158.520004,153.933731,9144860
03/01/2023,159.520004,164.309998,159.080002,163.600006,158.86676,34940227
04/01/2023,164.100006,168.289993,164.100006,168.080002,163.217133,31851649
05/01/2023,167.179993,173.740005,166.360001,172.419998,167.431564,40113321
06/01/2023,171.820007,172.699997,171.339996,172.100006,167.120834,23266356
09/01/2023,172.100006,174.160004,171.880005,172.619995,167.625778,32930427
10/01/2023,170.179993,172.660004,170.020004,171.600006,166.6353,50086285
11/01/2023,171.039993,174.399994,171.039993,173.539993,168.519165,119855470
12/01/2023,174.240005,178,174.240005,177.080002,171.956741,31151382
13/01/2023,177.880005,180.979996,176.919998,180.740005,175.510864,40855553
