Date,Open,High,Low,Close,Adj Close,Volume
2022-11-29,581.200012,609.000000,580.599976,609.000000,597.837402,15214704
2022-11-30,611.400024,618.000000,608.200012,617.400024,606.083435,16910600
2022-12-01,612.799988,613.499023,589.799988,594.799988,583.897644,5354013
2022-12-02,586.200012,597.000000,582.200012,592.599976,581.737976,6213986
2022-12-05,589.799988,599.799988,588.400024,592.200012,581.345337,4093472
2022-12-06,588.400024,598.239014,587.799988,591.799988,580.952637,5965321
2022-12-07,588.200012,590.799988,581.400024,584.200012,573.492004,5878092
2022-12-08,585.200012,593.169983,585.000000,591.400024,580.559998,7810789
2022-12-09,593.400024,599.000000,590.400024,599.000000,588.020691,4870771
2022-12-12,598.000000,603.000000,596.200012,603.000000,591.947388,5489321
2022-12-13,603.799988,614.599976,602.799988,608.000000,596.855713,9140959
2022-12-14,608.200012,609.400024,604.799988,606.599976,595.481384,4682786
2022-12-15,599.200012,605.200012,597.200012,604.599976,593.518005,7370534
2022-12-16,605.599976,618.599976,605.599976,616.799988,605.494446,22984499
2022-12-19,613.799988,620.260010,612.200012,617.200012,605.887146,4375373
2022-12-20,613.000000,623.799988,612.000000,621.200012,609.813782,4425473
2022-12-21,620.400024,626.599976,615.599976,625.799988,614.329468,3401015
2022-12-22,623.599976,631.799988,621.400024,625.000000,613.544128,3471945
2022-12-23,623.200012,627.000000,618.200012,625.000000,613.544128,1020433
2022-12-28,632.000000,632.799988,627.799988,629.200012,617.667175,3458610
2022-12-29,626.200012,632.200012,624.000000,629.799988,618.256165,2703538
2022-12-30,628.000000,629.599976,622.400024,622.400024,610.991821,2506663
2023-01-03,624.799988,642.599976,624.799988,640.200012,628.465515,4641601
2023-01-04,640.400024,662.200012,639.799988,660.400024,648.295288,6414616
2023-01-05,656.400024,797.400024,654.200012,705.200012,692.274109,18327396
2023-01-06,688.799988,699.799988,685.799988,697.799988,685.009766,13560426
2023-01-09,688.599976,693.200012,685.400024,685.400024,672.837036,6653442
2023-01-10,683.599976,687.799988,682.000000,687.799988,675.193054,8998712
2023-01-11,686.000000,693.000000,684.799988,687.400024,674.800415,6207962
2023-01-12,690.799988,705.599976,684.000000,699.400024,686.580444,8043342
2023-01-13,701.200012,709.599976,698.799988,708.000000,695.022827,5329009
2023-01-16,708.599976,710.000000,700.400024,701.799988,688.936401,4025817
2023-01-17,700.799988,705.599976,698.400024,701.599976,688.740051,4995189
2023-01-18,701.599976,706.400024,699.599976,701.599976,688.740051,3757473
2023-01-19,695.000000,701.000000,692.000000,695.400024,682.653748,4666568
2023-01-20,703.599976,706.400024,696.000000,700.000000,687.169434,4091673
2023-01-23,696.400024,706.400024,696.400024,703.799988,690.899780,3508764
2023-01-24,708.000000,712.400024,700.400024,712.400024,699.342163,6723810
2023-01-25,711.200012,715.400024,698.400024,702.000000,689.132751,3698054
2023-01-26,705.400024,719.400024,701.799988,719.400024,706.213867,4809635
2023-01-27,711.400024,716.799988,709.599976,712.599976,699.538452,5370775
2023-01-30,699.000000,702.200012,688.000000,688.000000,675.389404,8878039
2023-01-31,687.000000,691.599976,673.200012,679.200012,666.750671,8548927
2023-02-01,690.200012,698.599976,677.799988,687.400024,674.800415,12676383
2023-02-02,678.200012,680.200012,666.400024,669.599976,657.326599,6850756
