Date,Open,High,Low,Close,Adj Close,Volume
2022-11-11,472.250000,476.600006,469.649994,470.200012,448.990051,23946629
2022-11-14,472.750000,483.000000,471.299988,480.299988,458.634430,18085476
2022-11-15,482.500000,483.899994,475.950012,480.000000,458.347961,19489207
2022-11-16,478.100006,479.899994,473.950012,475.500000,454.050934,16851839
2022-11-17,476.899994,481.399994,471.299988,481.200012,459.493835,14773800
2022-11-18,474.750000,484.450012,474.100006,478.899994,457.297577,34581612
2022-11-21,479.549988,486.000000,478.100006,483.500000,461.690063,30785977
2022-11-22,484.250000,489.500000,483.549988,486.850006,464.888977,11529697
2022-11-23,486.950012,491.450012,484.700012,489.200012,467.132965,15876477
2022-11-24,489.549988,492.980011,487.524994,489.500000,467.419434,10402601
2022-11-25,487.799988,491.950012,487.799988,491.950012,469.758911,23394528
2022-11-28,481.399994,490.399994,481.200012,488.600006,466.560028,44234698
2022-11-29,490.649994,515.400024,490.299988,510.299988,487.281158,37036353
2022-11-30,507.299988,511.899994,504.500000,509.700012,486.708252,46323161
2022-12-01,501.000000,506.700012,497.350006,497.899994,475.440491,22994441
2022-12-02,492.950012,499.149994,488.299988,498.500000,476.013458,25331250
2022-12-05,497.000000,502.799988,494.399994,500.000000,477.445801,38359432
2022-12-06,496.700012,503.000000,496.000000,498.649994,476.156708,20112726
2022-12-07,495.500000,498.299988,491.850006,493.850006,471.573212,36138248
2022-12-08,494.600006,498.998993,493.500000,495.299988,472.957794,14697498
2022-12-09,495.899994,498.350006,493.600006,496.200012,473.817200,15633060
2022-12-12,499.600006,499.950012,493.100006,496.350006,473.960419,16666852
2022-12-13,498.200012,508.000000,497.700012,500.100006,477.541290,21965456
2022-12-14,500.000000,502.799988,496.649994,497.700012,475.249542,43951829
2022-12-15,492.500000,493.799988,487.649994,492.649994,470.427307,18123848
2022-12-16,493.000000,496.299988,481.000000,492.250000,470.045380,50367136
2022-12-19,493.850006,496.850006,492.149994,495.750000,473.387482,10334574
2022-12-20,495.500000,503.899994,494.700012,502.799988,480.119476,35020690
2022-12-21,501.799988,511.899994,501.399994,511.299988,488.236053,15859353
2022-12-22,512.700012,516.099976,510.600006,512.299988,489.190918,26334928
2022-12-23,511.399994,513.299988,508.899994,510.299988,487.281158,19354109
2022-12-28,515.299988,520.700012,510.700012,518.000000,494.633820,24836592
2022-12-29,516.900024,520.150024,514.400024,518.799988,495.397736,8053077
2022-12-30,516.900024,519.200012,515.599976,515.700012,492.437592,8437810
2023-01-03,518.099976,531.700012,515.700012,529.900024,505.997101,33285725
2023-01-04,535.099976,544.799988,532.500000,543.500000,518.983582,21604090
2023-01-05,548.000000,568.400024,545.398987,565.299988,539.800232,36654670
2023-01-06,566.000000,569.849976,559.599976,568.599976,542.951294,31225164
2023-01-09,564.500000,566.799988,561.599976,563.200012,537.794922,23530081
2023-01-10,561.900024,566.400024,559.744019,564.099976,538.654358,15239244
2023-01-11,566.500000,573.000000,565.200012,569.599976,543.906250,51986581
2023-01-12,572.299988,585.650024,571.200012,581.799988,555.555908,27880378
2023-01-13,585.000000,594.599976,584.200012,591.200012,564.531921,72127539
2023-01-16,593.400024,598.000000,592.068970,596.099976,569.210876,18356071
2023-01-17,595.099976,596.700012,589.099976,591.200012,564.531921,46847974
2023-01-18,589.200012,593.299988,586.900024,590.700012,564.054443,41081237
2023-01-19,587.000000,588.599976,578.700012,585.500000,559.089050,28885831
2023-01-20,589.000000,593.099976,587.099976,592.599976,565.868774,22978407
2023-01-23,593.000000,595.500000,592.099976,592.099976,565.391296,13977254
2023-01-24,594.200012,597.500000,589.364990,594.799988,567.969482,14234046
2023-01-25,596.299988,599.500000,594.200012,598.500000,571.502563,28558123
2023-01-26,598.099976,603.900024,596.500000,603.900024,576.659058,44789252
2023-01-27,601.000000,603.599976,596.500000,600.500000,573.412354,24753721
2023-01-30,597.900024,602.599976,592.099976,602.000000,574.844727,53950303
2023-01-31,598.000000,599.900024,591.799988,596.400024,569.497375,31284255
2023-02-01,592.000000,601.299988,590.700012,601.299988,574.176270,27200209
2023-02-02,594.900024,596.049988,587.799988,591.000000,564.340942,32064061
